"no";"tipo";"de_para";"resumo";"data"
"1354";"TEL";"WASHINGTON (E)";"Agricultura. Ajuda Alimentar. FAO. CSSD. 442a. Sessão. Relato.";2002-12-06
"1357";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Secretário de Estado Asistente.";2002-12-06
"1349";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita dos Deputados Kandir e Mercadante a Washington. Temas políticos.";2002-12-06
"1355";"TEL";"WASHINGTON (E)";"Cuba. Seminário promovido pelo Inter-American Dialogue. Cuba e o Hemisfério Ocidental. Participação do Embaixador Rubens Barbosa.";2002-12-06
"1365";"TEL";"WASHINGTON (E)";"EUA. Conflito no Oriente Médio. Anúncio de encontro do Presidente George W. Bush com o Ministro das Relações Exteriores saudita.";2002-12-06
"1366";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita dos Deputados Kandir e Mercadante a Washington. Temas comerciais.";2002-06-13
"1372";"TEL";"WASHINGTON (E)";"EUA. Argentina. Visita do ExPresidente Carlos Menem aos EUA. Encontros em Washington";2002-06-13
"1373";"TEL";"WASHINGTON (E)";"Política externa. EUAArgentina. Visita do exPresidente Carlos Menem. Apresentação no CSIS.";2002-06-13
"1370";"TEL";"WASHINGTON (E)";"Política externa. Relações hemisféricas. Segurança e defesa.";2002-06-13
"1378";"TEL";"WASHINGTON (E)";"Propriedade Intelectual. Indú tria Fonográfica Combate à Pir taria. Audiência ao Vic Presidente da RIAA.";2002-06-13
"1399";"TEL";"WASHINGTON (E)";"Meio Ambiente. Mogno. Retenção de carregamentos. Gestões do Senador Trent Lott.";2002-06-14
"600";"DET";"WASHINGTON (E)";"Brasil-EUA. Visita do Secretário de Estado Assistente Otto Reich.";2002-06-17
"1422";"TEL";"WASHINGTON (E)";"EUA. Imprensa. Iraque. Plano de deposição de Saddam Hussein.";2002-06-18
"676";"TEL";"PEQUIM (E)";"China. Refugiados nortecoreanos. Embaixada da Coréia do Sul. Intervenção da polícia chinesa, com violencia fisica.";2002-06-19
"675";"TEL";"PEQUIM (E)";"Direitos Humanos. China. Situação das prisões no Tibete.";2002-06-19
"678";"TEL";"PEQUIM (E)";"Pedidos de asilo norte-coreano";2002-06-19
"1433";"TEL";"WASHINGTON (E)";"EUA. Pesquisas de opinião sobre governo e instituições norte-americanas. Estratégias para eleições parlamentares de outubro.";2002-06-19
"1436";"TEL";"WASHINGTON (E)";"EUA. Política para Angola. Reunião com Subsecretário do DOS.";2002-06-19
"1444";"TEL";"WASHINGTON (E)";"Não Proliferação. Brasil/EUA. Exportação de substância controlada. Propyleneimine. ICN Pharmaceuticals Inc.";2002-06-20
"1460";"TEL";"WASHINGTON (E)";"Eleições brasileiras. Visita a Washington do representante do pré-candidato à Presidência da República, Anthony Garotinho.";2002-06-21
"1461";"TEL";"WASHINGTON (E)";"EUA. Política externa. Relações com a Índia e o Paquistão. Questão da Caxemira. Contato com o Departamento de Estado.";2002-06-21
"1455";"TEL";"WASHINGTON (E)";"OMC. Agricultura. Sessão Regular do CoA. Farm Act\". Questionamento do Canadá. Apoio do Brasil. Comentários. \"";2002-06-21
"1454";"TEL";"WASHINGTON (E)";"Pol. Externa. Seminário Política Externa do Brasil para o Século XXI\". Convite Comissão de Rel. Ext. e Defesa Nacional. Instruções. \"";2002-06-21
"1456";"TEL";"WASHINGTON (E)";"Política financeira. Declarações do Secretário do Tesouro sobre o Brasil. Reação dos mercados.";2002-06-21
"696";"TEL";"PEQUIM (E)";"China. Produtos agrícolas. Quotas tarifárias para ingresso na OMC. Dificuldades de implementação. Falta de transparência.";2002-06-24
"1470";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do candidato à presidência Luiz Inácio Lula da Silva.";2002-06-24
"1474";"TEL";"WASHINGTON (E)";"EUA. Propriedade Intelectual. Farmacêuticos. Proposta americana para a implementação da Declaração de Doha.";2002-06-24
"611";"DET";"WASHINGTON (E)";"NÃO-PROLIFERAÇÃO. BRASIL-EUA. TRANSFERÊNCIA DE SUBSTÂNCIA CONTROLADA. ICN PHARMACEUTICALS INC.";2002-06-24
"610";"DET";"WASHINGTON (E)";"Propriedade intelectual. OMC. Conselho de TRIPS. Parágrafo 6 da Declaração sobre TRIPS e Saúde Pública.";2002-06-24
"708";"TEL";"PEQUIM (E)";"Asilo nas embaixadas estrangeiras em Pequim. Desanuviamento.";2002-06-25
"613";"DET";"WASHINGTON (E)";"Brasil-EUA. Visita do candidato à presidência Luiz Inácio Lula da Silva.";2002-06-25
"1487";"TEL";"WASHINGTON (E)";"EUA. Política interna e externa. Discurso de Bush sobre Oriente Médio. Condicionantes domésticas.";2002-06-26
"1502";"TEL";"WASHINGTON (E)";"Política Financeira. Declarações de O`Neill. Conversa com Secretário-Geral da OEA.";2002-06-27
"1505";"TEL";"WASHINGTON (E)";"Política Financeira. Declarações de O`Neill. Conversa com Secretário-Geral da OEA.";2002-06-27
"715";"TEL";"PEQUIM (E)";"Sucessão chinesa.";2002-06-28
"632";"DET";"WASHINGTON (E)";"Brasil-EUA. Seminário Política Externa do Brasil para o Século XXI\". Convite Comissão de Rel. Ext. e Defesa Nacional da Câmara. \"";2002-06-28
"716";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Carnes e outros. Visita ao Brasil do ViceMinistro de Inspeção e Quarentena. Organização.";2002-01-07
"1520";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Secretário de Estado Assistente Otto Reich.";2002-01-07
"1521";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Secretário de Estado Assistente Otto Reich. Agenda. Encontro com o Chefe da Divisão para o Brasil do DOS.";2002-01-07
"1522";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 03/07/2002 10:31 Operador ----> CLAUDIA ZILA CORREIA LOPES";2002-01-07
"1530";"TEL";"WASHINGTON (E)";"Meio ambiente. Mogno. EUA. Retenção de carregamentos. Resposta a congressistas.";2002-02-07
"1543";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Secretário de Estado Assistente Otto Reich. 8 e 9/07. Agenda. Temas comerciais. Subsídios.";2002-03-07
"1542";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Secretário de Estado Assistente Otto Reich. 8 e 9/07. Temas políticos. Agenda. Subsídios.";2002-03-07
"1548";"TEL";"WASHINGTON (E)";"Política externa. EUAVenezuela. Conversa com o Chefe da Divisão dos Países Andinos no DOS. Visita do exPresidente Jimmy Carter.";2002-03-07
"732";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Carnes. Administração Estatal de Inspeção e Quarentena. Convite para delegação do MAPA.";2002-04-07
"741";"TEL";"PEQUIM (E)";"Assuntos consulares. Vistos. Cartas-convite da CCIBC. Utilização do nome do Sr. PR.";2002-05-07
"513";"DET";"PEQUIM (E)";"Assuntos consulares. Vistos. Cartas-convite da CCIBC. Utilização do nome do Sr. PR.";2002-08-07
"747";"TEL";"PEQUIM (E)";"Sucessão na China. Possível manutenção de Jiang Zemin no poder.";2002-08-07
"518";"DET";"PEQUIM (E)";"Protocolo. Brasil-China. Senhor Jiang Yuande. Solicitação de agrément.";2002-09-07
"761";"TEL";"PEQUIM (E)";"Protocolo. Brasil-China. Senhor Jiang Yande. Solicitação de agrément.";2002-10-07
"673";"DET";"WASHINGTON (E)";"Brasil-EUA. Visita do candidato à presidência Luiz Inácio Lula da Silva.";2002-10-07
"1585";"TEL";"WASHINGTON (E)";"Meio ambiente. Mogno. Retenção de carregamentos. Audiência com senador Trent Lott.";2002-10-07
"528";"DET";"PEQUIM (E)";"BIE. 131a. Assembléia-Geral. Participação do Brasil.";2002-11-07
"767";"TEL";"PEQUIM (E)";"BIE. Exposição internacional de 2010. Candidatura da China.";2002-11-07
"770";"TEL";"PEQUIM (E)";"China. Política financeira. Debate sobre reforma monetária. ´Dólar asiático´.";2002-11-07
"1600";"TEL";"WASHINGTON (E)";"EUA. Discurso do Presidente Bush sobre responsabilidade corporativa. Contra-ataque Democrata.";2002-11-07
"534";"DET";"PEQUIM (E)";"Brasil-China. Pedido de agrément. Senhor Jiang Yuande.";2002-12-07
"771";"TEL";"PEQUIM (E)";"China. Crimes contra cidadãos chineses. Relações com Nova Zelândia. Protesto chinês.";2002-12-07
"1614";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Presidente Nacional do Partido dos Trabalhadores aos Estados Unidos. Programação em Washington.";2002-12-07
"543";"DET";"PEQUIM (E)";"BIE. EXPO 2010. Avaliação das candidaturas. Comentário a respeito da candidatura da cidade coreana de Yeosu.";2002-07-15
"779";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Visita de delegação do MAPA a Pequim. Preparação e agenda.";2002-07-15
"778";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Visita do Min. Li Changjiang ao Brasil. Preparativos.";2002-07-15
"1615";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Presidente Nacional do Partido dos Trabalhadores aos Estados Unidos. Programação em Washington.";2002-07-15
"1621";"TEL";"WASHINGTON (E)";"Meio ambiente. Mogno. Carregamentos retidos. Pressão do senador Trent Lott.";2002-07-15
"781";"TEL";"PEQUIM (E)";"Brasil-China. Pedido de agrément. Senhor Jiang Yuande.";2002-07-16
"782";"TEL";"PEQUIM (E)";"China. Refugiados nortecoreanos. Saída do país.";2002-07-16
"1634";"TEL";"WASHINGTON (E)";"Brasil-EUA. Cooperação Judiciária. Consulta sobre Extradição.";2002-07-16
"1638";"TEL";"WASHINGTON (E)";"EUA-Paraguai. Decretação do estado de emergência. Conversa com o Diretor do Brazil Desk\" do DOS. \"";2002-07-16
"687";"DET";"WASHINGTON (E)";"Transporte aéreo. Argentina EUA. Reclassificação da Argentina na Categoria 2 da FAA.";2002-07-16
"791";"TEL";"PEQUIM (E)";"BIE. EXPO 2010. Avaliação das candidaturas. Xangai.";2002-07-17
"1653";"TEL";"WASHINGTON (E)";"Almoço de despedida para o novo Chanceler do Peru.";2002-07-17
"688";"DET";"WASHINGTON (E)";"Brasil-EUA. Visita ao Brasil do Secretário de Estado Assistente Otto Reich. Relatório.";2002-07-17
"797";"TEL";"PEQUIM (E)";"China-Estados Unidos. Relatórios norte-americanos sobre o crescimento militar da China. Reação chinesa.";2002-07-18
"1678";"TEL";"WASHINGTON (E)";"Brasil-EUA. Política externa. Saída do Diretor para Assuntos do Cone Sul do DOS, Gerard Gallucci.";2002-07-19
"1680";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Deputado José Dirceu a Washington. Relato.";2002-07-19
"1674";"TEL";"WASHINGTON (E)";"EUA. Política regional. Relato de Otto Reich sobre sua visita ao Cone Sul.";2002-07-19
"1691";"TEL";"WASHINGTON (E)";"EUA. Matéria do New York Times. Acusação sobre envolvimento iraniano no ataque à AMIA e em suborno ao ex-Presidente Menem.";2002-07-22
"1690";"TEL";"WASHINGTON (E)";"EUA. Comércio Regional. Visita ao Institute for International Economics. Bilateralização das negociações. ALCA. Conversa com Jeffrey Schott.";2002-07-22
"707";"DET";"WASHINGTON (E)";"Relações Brasil-ANP. Delegação de Vereadores da CMRJ. Impossibilidade de visita a Ramallah.";2002-07-22
"711";"DET";"WASHINGTON (E)";"Relações Brasil-ANP. Delegação de Vereadores da CMRJ. Impossibilidade de visita a Ramallah.";2002-07-22
"708";"DET";"WASHINGTON (E)";"Relações Brasil-ANP. Delegação de Vereadores da CMRJ. Partida.";2002-07-22
"709";"DET";"WASHINGTON (E)";"Relações Brasil-ANP. Delegação de Vereadores da CMRJ. Chegada a Tel Aviv.";2002-07-22
"706";"DET";"WASHINGTON (E)";"Relações Brasil-Autoridade Nacional Palestina. Visita de Delegação de Vereadores da CMRJ.";2002-07-22
"710";"DET";"WASHINGTON (E)";"Relações Brasil-Autoridade Nacional Palestina. Visita de Delegação de Vereadores da CMRJ.";2002-07-22
"713";"DET";"WASHINGTON (E)";"Relações Brasil-Autoridade Nacional Palestina. Visita de Delegação de Vereadores da CMRJ.";2002-07-22
"814";"TEL";"PEQUIM (E)";"BIE. Expo 2010. Avaliação dos candidatos. Xangai.";2002-07-23
"812";"TEL";"PEQUIM (E)";"Brasil-China. Comércio agrícola. Preparação de delegação do MAPA a Pequim. Nota da AQSIQ. Frutas chinesas e frangos brasileiros.";2002-07-23
"1722";"TEL";"WASHINGTON (E)";"EUA. Política Externa. Declarações do Presidente George W. Bush sobre reformas políticas no Irã.";2002-07-24
"725";"DET";"WASHINGTON (E)";"Meio Ambiente. Mogno. Retenção de carregamentos. Audiência com o Senador Trent Lott.";2002-07-24
"1712";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 25/07/2002 09:33 Operador ----> CLAUDIA ZILA CORREIA LOPES";2002-07-24
"831";"TEL";"PEQUIM (E)";"China . Política interna. Impasse na cúpula devido sobretudo à sucessão . .";2002-07-25
"830";"TEL";"PEQUIM (E)";"OMC. Acessão da China. Mecanismo de Revisão da Transição. Comentários.";2002-07-25
"1729";"TEL";"WASHINGTON (E)";"EUA. Política Externa. Possível visita do Embaixador Richard Haas ao Brasil. Pedido de Informações.";2002-07-25
"1734";"TEL";"WASHINGTON (E)";"EUA. Abertura dos trabalhos da Conferência sobre o TPA. Seminário sobre as condicionantes políticas da liberalização comercial nos EUA.";2002-07-25
"1728";"TEL";"WASHINGTON (E)";"EUA. Política Externa. Possível visita do Secretário de Estado ao Brasil.";2002-07-25
"1710";"TEL";"WASHINGTON (E)";"EUA-Brasil. Política Financeira. Visita do Secretário do Tesouro a São Paulo. Adiamento.";2002-07-25
"1738";"TEL";"WASHINGTON (E)";"Promoção Comercial. Controle de exportações. Solicitação do Departamento de Comércio. Questionário.";2002-07-25
"1741";"TEL";"WASHINGTON (E)";"EUA. Agricultura. OMC. Proposta para Global Agricutural Trade Reform\". \"";2002-07-26
"840";"TEL";"PEQUIM (E)";"Brasil-China. Produtos agrícolas. Visita de delegação da State Administration of Grain. Encontro com o MAPA. Pontos de interesse.";2002-07-29
"847";"TEL";"PEQUIM (E)";"EUA. Política externa. Relatórios do Pentágono e do Congresso sobre a China.";2002-07-30
"1778";"TEL";"WASHINGTON (E)";"Não proliferação. Irã. Construção de reator nuclear com ajuda russa. Política americana de ataques preventivos.";2002-07-30
"849";"TEL";"PEQUIM (E)";"China. Sucessão. Eventual reforma do Partido para resolver o impasse atual.";2002-07-31
"1800";"TEL";"WASHINGTON (E)";"Brasil-Argentina. Declarações do Embaixador argentino Diego Guellar.";2002-07-31
"1798";"TEL";"WASHINGTON (E)";"Meio ambiente. Mogno. Retenção de carregamentos. Senador Trent Lott.";2002-07-31
"856";"TEL";"PEQUIM (E)";"Brasil-China. Produtos agrícolas. Reuniões técnicas em Pequim. Alho. Resultados.";2002-02-08
"853";"TEL";"PEQUIM (E)";"Brasil-China. Produtos agrícolas. Reuniões técnicas em Pequim. Carnes. Resultados.";2002-02-08
"855";"TEL";"PEQUIM (E)";"Brasil-China. Produtos agrícolas. Reuniões técnicas em Pequim. Frutas. Resultados.";2002-02-08
"857";"TEL";"PEQUIM (E)";"Brasil-China. Produtos agrícolas. Reuniões técnicas em Pequim. Frutos do mar. Resultados.";2002-02-08
"852";"TEL";"PEQUIM (E)";"Brasil-China. Produtos agrícolas. Reuniões técnicas em Pequim. Resultados gerais.";2002-02-08
"858";"TEL";"PEQUIM (E)";"Brasil-China. Produtos agrícolas. Reuniões técnicas em Pequim. Soja. Resultados.";2002-02-08
"854";"TEL";"PEQUIM (E)";"Brasil-China. Produtos agrícolas. Reuniões técnicas em Pequim. Tripas. Resultados.";2002-02-08
"866";"TEL";"PEQUIM (E)";"Brasil-RPC. Programa CBERS. Problema técnico. Pedido de vinda de missão brasileira.";2002-02-08
"859";"TEL";"PEQUIM (E)";"China. Seita falun gong. Preocupação do governo chinês.";2002-02-08
"603";"DET";"PEQUIM (E)";"Consulado-Geral em Hong-Kong. Embaixador Armando Sérgio Frazão. Credenciamento.";2002-02-08
"1821";"TEL";"WASHINGTON (E)";"EUA-Iraque. Armas de destruição em massa. Laboratório secreto.";2002-02-08
"1819";"TEL";"WASHINGTON (E)";"Relações Brasil-EUA. Declarações de O`Neil. Conversa com John Maisto.";2002-02-08
"870";"TEL";"PEQUIM (E)";"Brasil-RPC. Programa CBERS. Lançamento do CBERS II. Problemas técnicos. Adiamento.";2002-06-08
"871";"TEL";"PEQUIM (E)";"Consulado-Geral em Hong Kong. Embaixador Armando Sérgio Frazão.";2002-06-08
"873";"TEL";"PEQUIM (E)";"BIE. EXPO 2010. Candidatura de Xangai. Gestão da Chancelaria chinesa. Carta do Ministro Tang Jiaxuan.";2002-07-08
"761";"DET";"WASHINGTON (E)";"Brasil-EUA. Conversa do Ministro de Estado com o USTR. 29/7/2002.";2002-07-08
"762";"DET";"WASHINGTON (E)";"Brasil-EUA. Declarações do Secretáro do Tesouro Paul O`Neill. Reação do Itamaraty.";2002-07-08
"1846";"TEL";"WASHINGTON (E)";"Brasil-EUA. Conversa do Ministro de Estado com o USTR.";2002-08-08
"773";"DET";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 09/08/2002 08:35 Operador ----> CLAUDIA ZILA CORREIA LOPES";2002-08-08
"1862";"TEL";"WASHINGTON (E)";"Cumulatividade. BrasilGâmbia. Embaixador Essa Bokarr Sey. Pedido de agrément\". \"";2002-09-08
"1864";"TEL";"WASHINGTON (E)";"EUA. Compra de caças pela FAB. Conversa do Ministro da Defesa com o ex-Secretário de Defesa dos EUA, William Cohen.";2002-09-08
"885";"TEL";"PEQUIM (E)";"Brasil-China. Pedido de Agrément. Senhor Jiang Yuande.";2002-12-08
"1876";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Diretor de Planejamento Político do DOS. Agenda.";2002-12-08
"1893";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 13/08/2002 12:49 Operador ----> TEREZINHA BENTO DE FREITAS";2002-08-13
"645";"DET";"PEQUIM (E)";"Brasil-China. Expo 2010. Candidatura de Xangai. Carta do Ministro Tang Jiaxuan ao Chanceler Lafer. Receptividade brasileira.";2002-08-16
"1939";"TEL";"WASHINGTON (E)";"Visita do Embaixador Marc Grossman ao Brasil. Acerto de datas.";2002-08-16
"914";"TEL";"PEQUIM (E)";"Brasil-China. Promoção Comercial. Visit do Secretário do Desenvolvimento da Produção do MDIC. Entrevista na SDPC.";2002-08-19
"800";"DET";"WASHINGTON (E)";"ALCA. Review das negociações. Co-Presidência Brasil - EUA. Posição brasileira";2002-08-19
"921";"TEL";"PEQUIM (E)";"Brasil-China. Atividades da CCIBC. Agenciamento de 2 missões técnicas chinesas ao Brasil no setor de previdência social. Comentários.";2002-08-21
"937";"TEL";"PEQUIM (E)";"China. Comércio agrícola pósOMC. Quotas tarifárias. Redistribuição.";2002-08-26
"940";"TEL";"PEQUIM (E)";"Brasil-China. Cooperação agrícola. Soja. Pedido de organização de visita ao Brasil.";2002-08-27
"949";"TEL";"PEQUIM (E)";"Consulado-Geral em Hong Kong. Embaixador Armando Sérgio Frazão.";2002-08-27
"948";"TEL";"PEQUIM (E)";"Pessoal. Acusações contra contratada local. Carta do Ministério Público Federal.";2002-08-27
"2037";"TEL";"WASHINGTON (E)";"Brasil-EUA. Reunião de Consultas Bilaterais sobre Segurança. Washington, 6/11. Proposta de agenda.";2002-08-28
"2034";"TEL";"WASHINGTON (E)";"EUA. Lei de preferências tarifárias para países andinos (ATPDEA). Condicionalidades.";2002-08-28
"841";"DET";"WASHINGTON (E)";"Brasil-Estados Unidos. Visita do Diretor de Planejamento do DOS. Encontro com o SGAP.";2002-08-29
